DeviceSN	10039
LaserWavelength_nm	785
Exposure_ms	5000
GainMultiplier	1
LaserCurrent_mA	250
LaserPower_mW	90.7130737
RepetitionCount	3
Tags	
354	-2.54313136e-06
356	0.0802226067
358	0.100410625
360	0.0739537925
362	0.0390370674
364	0.0134051638
366	-1.82787585e-06
368	2.14576721e-06
370	0.0146811809
372	0.069482401
374	0.139921114
376	0.192597628
378	0.198131233
380	0.16743429
382	0.115279749
384	0.0743292943
386	0.0429811478
388	0.0270524826
390	0.0628258437
392	0.144648001
394	0.214634031
396	0.218082756
398	0.156609535
400	0.0983758718
402	0.0890758857
404	0.101943091
406	0.0974091664
408	0.0590894222
410	0.0153733883
412	0.0101471739
414	0.0425890312
416	0.0784228668
418	0.0864043981
420	0.0764908046
422	0.0789897516
424	0.105889007
426	0.130745485
428	0.144208819
430	0.155793831
432	0.165389448
434	0.155036613
436	0.12150979
438	0.0793560371
440	0.0393402576
442	0.0150623322
444	0.0159592628
446	0.0432173386
448	0.0889483318
450	0.121489212
452	0.123686478
454	0.107168995
456	0.0837666914
458	0.0586736202
460	0.0456804447
462	0.050986845
464	0.0625348836
466	0.068111822
468	0.0639068335
470	0.0628821105
472	0.0683983192
474	0.0763441697
476	0.0834101886
478	0.088265419
480	0.0855459347
482	0.0685015544
484	0.0428746566
486	0.0224270821
488	0.0101547241
490	0.00246222806
492	9.53674316e-07
494	0.0189144593
496	0.0639166832
498	0.116960205
500	0.150144428
502	0.157302052
504	0.149145126
506	0.139231369
508	0.135622025
510	0.133511215
512	0.130709648
514	0.129635498
516	0.126751751
518	0.129281521
520	0.147459194
522	0.189963654
524	0.26186353
526	0.347106129
528	0.426496208
530	0.495505482
532	0.565927982
534	0.660571575
536	0.791842341
538	0.963933468
540	1.17243242
542	1.40807927
544	1.69510877
546	2.07340837
548	2.57935095
550	3.23647523
552	4.02122164
554	4.98110342
556	6.14639759
558	7.4972868
560	9.13879299
562	10.9002972
564	12.3039284
566	12.9750929
568	12.8847408
570	12.2075081
572	11.1448154
574	9.73228741
576	8.08580303
578	6.49595785
580	5.16453362
582	4.03508663
584	3.10244012
586	2.38650227
588	1.84573698
590	1.46115112
592	1.18085814
594	0.931976199
596	0.686612964
598	0.476167858
600	0.340902478
602	0.277893364
604	0.238945961
606	0.188370556
608	0.158460468
610	0.176053211
612	0.212728322
614	0.230656624
616	0.218890667
618	0.20595105
620	0.195729882
622	0.165419891
624	0.11728891
626	0.0592295378
628	0.0184222851
630	0.0107507696
632	0.0297352467
634	0.0715065002
636	0.107117817
638	0.134080261
640	0.181840748
642	0.244021267
644	0.301389515
646	0.341326088
648	0.36046806
650	0.391515911
652	0.494380295
654	0.712336063
656	1.02008367
658	1.32430851
660	1.57660937
662	1.79131317
664	2.03739429
666	2.32468343
668	2.55300617
670	2.65556979
672	2.67095876
674	2.6816082
676	2.74710035
678	2.84242082
680	2.90332508
682	2.91535854
684	2.84762669
686	2.66163373
688	2.38044429
690	2.07300949
692	1.79093552
694	1.5473516
696	1.30184281
698	1.05180442
700	0.829891682
702	0.647266686
704	0.497437596
706	0.348980427
708	0.185346931
710	0.0531926192
712	0.00192975998
714	0.015585104
716	0.0361070633
718	0.0224703141
720	0.0154026356
722	0.0597438812
724	0.132141754
726	0.172820717
728	0.150667503
730	0.114845283
732	0.126230076
734	0.182907581
736	0.25705561
738	0.333794773
740	0.412034631
742	0.479027271
744	0.517671585
746	0.545283437
748	0.573776245
750	0.587978482
752	0.551725864
754	0.460633904
756	0.355856121
758	0.274483055
760	0.231835052
762	0.240585491
764	0.284081459
766	0.308170795
768	0.262008667
770	0.161859348
772	0.0673176423
774	0.0129140224
776	0.00774685573
778	0.0448293686
780	0.102170624
782	0.128061935
784	0.0904482231
786	0.025060812
788	0.00085703528
790	0.0267939568
792	0.0807984695
794	0.134199619
796	0.17283757
798	0.18315649
800	0.158700779
802	0.12271484
804	0.1252141
806	0.157874107
808	0.165266827
810	0.12654829
812	0.0715564117
814	0.04232518
816	0.0666087493
818	0.144095898
820	0.251723915
822	0.333817482
824	0.340872765
826	0.289528847
828	0.253624737
830	0.277269214
832	0.333619118
834	0.377725601
836	0.395042419
