DeviceSN	10039
LaserWavelength_nm	785
Exposure_ms	5000
GainMultiplier	1
LaserCurrent_mA	250
LaserPower_mW	90.7130737
RepetitionCount	3
Tags	
358	-6.35782897e-07
360	2.20786428
362	4.67285299
364	6.75377178
366	7.85906649
368	7.79740524
370	6.90320492
372	5.605021
374	4.15195608
376	2.79370618
378	1.73869324
380	1.03945851
382	0.577461839
384	0.276032925
386	0.107253075
388	0.0281026363
390	-8.74201532e-07
392	-9.53674316e-07
394	8.74201476e-07
396	0.00189129508
398	0.00080347067
400	-1.90734863e-06
402	1.66893005e-06
404	1.35103846e-06
406	0.00771609973
408	0.0285939369
410	0.0484859981
412	0.0554623604
414	0.0455838069
416	0.0323191471
418	0.02932024
420	0.0317827836
422	0.0290147457
424	0.0176564045
426	0.00641433429
428	0.0105875339
430	0.0298471451
432	0.0576985665
434	0.0765222684
436	0.0702183992
438	0.0393226929
440	0.00740257837
442	0.00341963791
444	0.027462244
446	0.0554847717
448	0.0532565117
450	0.0220884494
452	0.000347693771
454	0.0156133976
456	0.0531827621
458	0.0781844482
460	0.0686546192
462	0.0422555581
464	0.0341797695
466	0.0517243557
468	0.0755992681
470	0.0762015134
472	0.046001114
474	0.0154555645
476	0.0164059792
478	0.0442124978
480	0.0756515712
482	0.0887668952
484	0.0870793685
486	0.0862843245
488	0.0916128159
490	0.0977049693
492	0.0989102572
494	0.0942687169
496	0.0922930241
498	0.0943032876
500	0.0916426182
502	0.077763319
504	0.0511873588
506	0.0288358536
508	0.0312256813
510	0.0562086105
512	0.0784382001
514	0.0728423595
516	0.0425005741
518	0.0179803371
520	0.0157423019
522	0.028492054
524	0.0373367444
526	0.0373585224
528	0.0387208462
530	0.0510559082
532	0.0680067539
534	0.0750104636
536	0.0654336661
538	0.0511771031
540	0.0559197292
542	0.0847807676
544	0.115851566
546	0.126493603
548	0.116012812
550	0.10100396
552	0.0982465744
554	0.102844715
556	0.0955452174
558	0.0721244812
560	0.0462699719
562	0.0329608917
564	0.0379006863
566	0.0447546616
568	0.0485225506
570	0.0587527752
572	0.0772199631
574	0.0955035686
576	0.100133978
578	0.0892026424
580	0.07499329
582	0.0644396171
584	0.0563004017
586	0.0511433296
588	0.0452524014
590	0.0370771885
592	0.024170557
594	0.00797907449
596	9.53674316e-07
598	0.0137353735
600	0.0498559512
602	0.0788412839
604	0.0740814209
606	0.03887669
608	0.00942397118
610	0.0114241447
612	0.0300525036
614	0.0554804057
616	0.0765108243
618	0.0885256082
620	0.0900078565
622	0.0763648301
624	0.0512026139
626	0.0304321442
628	0.0279839039
630	0.0467003956
632	0.0746913701
634	0.0895194188
636	0.0777590275
638	0.0538753681
640	0.0480607338
642	0.0805351734
644	0.146073177
646	0.219959348
648	0.302522898
650	0.417260557
652	0.594776392
654	0.910001218
656	1.44403863
658	2.09441137
660	3.2715652
662	5.38630533
664	7.93515873
666	10.0226679
668	11.1091785
670	10.9869137
672	9.90485191
674	8.07144642
676	5.76308537
678	3.72020197
680	2.38497472
682	1.52161252
684	0.893897653
686	0.500569165
688	0.272405773
690	0.163938522
692	0.114103958
694	0.0815474987
696	0.0525356159
698	0.0345362052
700	0.0279219151
702	0.0261302795
704	0.024866024
706	0.0144013567
708	0.00853689574
710	0.0241869297
712	0.042955555
714	0.0561347008
716	0.0571854077
718	0.0698847696
720	0.118012667
722	0.18657437
724	0.242627472
726	0.27085194
728	0.288849592
730	0.323960304
732	0.390093088
734	0.481087744
736	0.57823205
738	0.681322396
740	0.79719907
742	0.925862551
744	1.06561041
746	1.2096715
748	1.35935783
750	1.51518846
752	1.6561203
754	1.77022696
756	1.85433173
758	1.90840316
760	1.94162655
762	1.9525094
764	1.92802262
766	1.85953546
768	1.74801373
770	1.6146245
772	1.48372829
774	1.35717618
776	1.22420347
778	1.08016443
780	0.927356601
782	0.774676204
784	0.636346281
786	0.524666667
788	0.435391605
790	0.35245809
792	0.273041248
794	0.204790503
796	0.157545328
798	0.128147125
800	0.10020002
802	0.0693823472
804	0.0433411561
806	0.0281472206
808	0.0253099613
810	0.0252776146
812	0.0194523335
814	0.0128122969
816	0.0160340462
818	0.0285831299
820	0.0335592441
822	0.020478487
